Item 1,Item 2,Item 3,Item 4,Item 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,whole milk,curd,brown bread,pastry,sauces,pickled vegetables,bottled water,soda,salty snack,waffles,specialty bar,napkins,Lemonade,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,dessert,pastry,flour,margarine,sugar,artif. sweetener,sauces,rum,iced coffee,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,root vegetables,other vegetables,whole milk,yogurt,hard cheese,processed cheese,mayonnaise,frozen vegetables,pastry,roll products,rice,margarine,sugar,pickled vegetables,bottled water,fruit/vegetable juice,candy,iced coffee,napkins,,,,,,,,,,,
chicken,tropical fruit,whole milk,condensed milk,soft cheese,processed cheese,domestic eggs,white bread,pastry,semi-finished bread,soda,long life bakery product,waffles,specialty chocolate,napkins,dishes,Coconut water,shopping bags,,,,,,,,,,,,,,
butter,rolls/buns,pastry,bottled water,canned beer,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,dessert,yogurt,UHT-milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,beverages,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,turkey,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,other vegetables,whole milk,domestic eggs,rolls/buns,brown bread,coffee,soda,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,white wine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,finished products,tropical fruit,pip fruit,other vegetables,butter,curd,dessert,butter milk,yogurt,whipped/sour cream,soft cheese,frozen vegetables,rolls/buns,white bread,brown bread,pastry,pasta,soups,baby food,fruit/vegetable juice,salty snack,waffles,cake bar,chocolate,shopping bags,,,,,,
citrus fruit,whole milk,butter,dessert,UHT-milk,carrot,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,coffee,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,herbs,yogurt,UHT-milk,mayonnaise,frozen vegetables,margarine,bottled water,soda,salty snack,seasonal products,potted plants,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,vinegar,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,domestic eggs,brown bread,coffee,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,,
Potato chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,UHT-milk,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,tropical fruit,onions,other vegetables,butter,yogurt,white bread,brown bread,margarine,avacado,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,other vegetables,domestic eggs,rolls/buns,pastry,soups,Instant food products,bottled water,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,UHT-milk,cream cheese,lettuce,soft drinks,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,processed cheese,white bread,semi-finished bread,bottled water,soda,fruit/vegetable juice,popcorn,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,
ham,chicken,citrus fruit,pip fruit,herbs,other vegetables,butter,napkins,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
popcorn,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,other vegetables,cream cheese,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,UHT-milk,frozen meals,frozen dessert,domestic eggs,rolls/buns,pastry,mustard,coffee,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,packaged fruit/vegetables,rolls/buns,vinegar,cocoa drinks,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
soda,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,rolls/buns,bottled water,white wine,carrot,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,sliced cheese,frozen vegetables,frozen meals,pickled vegetables,coffee,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,yogurt,soft cheese,sliced cheese,domestic eggs,margarine,avacado,pet care,coffee,bottled beer,red/blush wine,lettuce,napkins,Coconut water,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avacado,lettuce,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,curd,dessert,whipped/sour cream,UHT-milk,frozen vegetables,frozen meals,bottled water,fruit/vegetable juice,specialty chocolate,napkins,,,,,,,,,,,,,,,
citrus fruit,other vegetables,butter,soda,bottled beer,canned beer,waffles,chocolate,seasonal products,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,packaged fruit/vegetables,cream cheese,margarine,bottled water,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whipped/sour cream,salt,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,curd,whipped/sour cream,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,oil,sugar,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,brown bread,bottled beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,cream cheese,processed cheese,white bread,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,iced coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,misc. beverages,canned beer,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,bottled water,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,other vegetables,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,oil,donuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,UHT-milk,soda,canned beer,Lemonade,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,cream cheese,rolls/buns,fruit/vegetable juice,Coconut water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,yogurt,beverages,sliced cheese,sugar,bottled water,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,root vegetables,other vegetables,whipped/sour cream,semi-finished bread,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,pastry,margarine,soda,bottled beer,carrot,,,,,,,,,,,,,,,,,,,,,,,,,
onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,onions,herbs,other vegetables,whole milk,yogurt,whipped/sour cream,specialty cheese,brown bread,canned vegetables,bottled water,lettuce,cookies,Protein shakes,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,butter,yogurt,whipped/sour cream,brown bread,pastry,fruit/vegetable juice,detergent,,,,,,,,,,,,,,,,,,,,,,,
ham,hamburger meat,onions,other vegetables,processed cheese,frozen vegetables,domestic eggs,rolls/buns,white bread,Potato chips,shopping bags,,,,,,,,,,,,,,,,,,,,,
yogurt,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,grapes,curd,bottled water,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,frozen meals,frozen fish,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buttermilk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,grapes,spread cheese,ice cream,frozen potato products,white bread,oil,pudding powder,,,,,,,,,,,,,,,,,,,,,,,,
grapes,specialty cheese,pasta,coffee,bottled water,soda,canned beer,brandy,white wine,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,bottled water,red/blush wine,apples,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,sliced cheese,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,whole milk,UHT-milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,soda,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,pasta,oil,margarine,coffee,syrup,canned beer,napkins,Lemonade,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,meat,other vegetables,brown bread,canned fish,bottled water,canned beer,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,other vegetables,dessert,yogurt,roll products,flour,rice,coffee,bottled water,soda,fruit/vegetable juice,canned beer,salty snack,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,mayonnaise,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,chocolate,Lemonade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,pastry,salty snack,Lemonade,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,processed cheese,ketchup,bottled water,jackfruit,,,,,,,,,,,,,,,,,,,,,,,,,,
potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosecco,Protein shakes,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,soda,lettuce,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,chewing gum,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,butter milk,yogurt,whipped/sour cream,cream cheese,white bread,fruit/vegetable juice,bottled beer,chocolate,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pasta,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,butter,yogurt,rolls/buns,flour,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,whipped/sour cream,roll products,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,whole milk,rolls/buns,oil,pickled vegetables,softener,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,whole milk,curd,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,cream cheese,processed cheese,frozen vegetables,rolls/buns,pastry,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,red/blush wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,whole milk,curd,yogurt,whipped/sour cream,hard cheese,cream cheese,domestic eggs,flour,rice,oil,margarine,sugar,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,grapes,whole milk,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whipped/sour cream,UHT-milk,frozen vegetables,oil,margarine,fruit/vegetable juice,Coconut water,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,butter,whipped/sour cream,frozen vegetables,rolls/buns,sugar,baking powder,bottled water,misc. beverages,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,bottled beer,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,yogurt,pickled vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,curd,butter milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,margarine,soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,whipped/sour cream,soda,Potato chips,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,domestic eggs,pastry,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,sugar,soda,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,pip fruit,other vegetables,whole milk,tidbits,frozen fish,rolls/buns,margarine,baking powder,soda,bottled beer,white wine,waffles,chocolate,candy,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,rolls/buns,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,cake bar,watermelon,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,whole milk,ice cream,avacado,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,liver loaf,ham,chicken,beef,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter,curd,yogurt,whipped/sour cream,beverages,soft cheese,hard cheese,cream cheese,mayonnaise,domestic eggs,rolls/buns,roll products,flour,pasta,margarine,specialty fat,sugar,soups,iced coffee,Protein shakes,candles
frankfurter,pip fruit,other vegetables,yogurt,spread cheese,rolls/buns,white bread,pastry,coffee,soda,waffles,Protein shakes,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,other vegetables,rolls/buns,brown bread,bottled water,soda,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,hamburger meat,pip fruit,other vegetables,whole milk,butter,curd,dessert,butter milk,whipped/sour cream,domestic eggs,brown bread,roll products,Protein shakes,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,specialty fat,sugar,baking powder,avacado,salty snack,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
condensed milk,bottled water,misc. beverages,bottled beer,buttermilk,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,bottled beer,red/blush wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,butter,domestic eggs,avacado,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,grapes,other vegetables,domestic eggs,rolls/buns,pastry,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
finished products,other vegetables,whole milk,whipped/sour cream,margarine,cereals,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,citrus fruit,berries,root vegetables,other vegetables,whole milk,yogurt,cream cheese,vinegar,oil,avacado,specialty chocolate,detergent,lettuce,cookies,pancake mix,Protein shakes,shopping bags,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,frozen potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,specialty bar,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,bottled water,fruit/vegetable juice,canned beer,whisky,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,pork,whole milk,butter,whipped/sour cream,frozen vegetables,frozen dessert,white bread,brown bread,pastry,coffee,,,,,,,,,,,,,,,,,,,,
sausage,mayonnaise,rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,sliced cheese,domestic eggs,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,tropical fruit,pip fruit,butter,yogurt,mango,long life bakery product,Potato chips,newspapers,,,,,,,,,,,,,,,,,,,,,,
frozen potato products,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,packaged fruit/vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,dessert,yogurt,whipped/sour cream,beverages,brown bread,avacado,shopping bags,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,other vegetables,whole milk,napkins,dishes,carrot,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,grapes,rolls/buns,pastry,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pip fruit,whole milk,curd,beverages,brandy,jackfruit,Potato chips,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
chicken,berries,mayonnaise,frozen vegetables,salty snack,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,yogurt,processed cheese,pastry,margarine,Instant food products,coffee,popcorn,soft drinks,,,,,,,,,,,,,,,,,,,,,
frozen potato products,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,whipped/sour cream,curd cheese,domestic eggs,margarine,baking powder,avacado,bottled water,canned beer,candy,napkins,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,processed cheese,sugar,baking powder,jam,coffee,bottled water,soda,fruit/vegetable juice,salty snack,long life bakery product,candy,napkins,,,,,,,,,,,,,,
tropical fruit,dessert,sweet spreads,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,softener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,pork,beef,hamburger meat,tropical fruit,root vegetables,onions,other vegetables,whole milk,butter,butter milk,yogurt,rolls/buns,oil,fruit/vegetable juice,waffles,candy,,,,,,,,,,,,,,,
soda,softener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,whole milk,curd,whipped/sour cream,rolls/buns,white bread,canned vegetables,soda,pancake mix,,,,,,,,,,,,,,,,,,,,,,
Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,whole milk,yogurt,pastry,sugar,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
oil,donuts,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,domestic eggs,rolls/buns,flour,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,UHT-milk,bottled water,soda,canned beer,chewing gum,softener,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,other vegetables,domestic eggs,margarine,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,flour,baking powder,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,root vegetables,onions,whole milk,yogurt,rolls/buns,white bread,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,rolls/buns,pastry,mustard,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,pet care,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,onions,other vegetables,whole milk,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,liver loaf,turkey,UHT-milk,pasta,waffles,chocolate,donuts,dishes,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,root vegetables,other vegetables,whole milk,butter,soda,dishes,newspapers,carrot,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,root vegetables,onions,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,sliced cheese,ice cream,semi-finished bread,soda,newspapers,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,rolls/buns,margarine,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,beverages,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,whole milk,curd,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,yogurt,hard cheese,specialty cheese,rolls/buns,flour,avacado,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,brown bread,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,specialty chocolate,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whipped/sour cream,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,chicken,root vegetables,other vegetables,whole milk,salt,salty snack,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,other vegetables,white bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,hard cheese,frozen meals,rolls/buns,rice,soups,baking powder,canned vegetables,bottled beer,strawberries,,,,,,,,,,,,,,,,,,,,,
chicken,pork,root vegetables,onions,packaged fruit/vegetables,butter,hard cheese,salt,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,
herbs,other vegetables,whole milk,butter,white bread,margarine,misc. beverages,Protein shakes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
grapes,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,chewing gum,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,tropical fruit,berries,other vegetables,whole milk,whipped/sour cream,domestic eggs,margarine,ketchup,misc. beverages,canned beer,salty snack,,,,,,,,,,,,,,,,,,,
onions,other vegetables,rolls/buns,salt,chocolate,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,organic sausage,citrus fruit,berries,yogurt,whipped/sour cream,domestic eggs,rolls/buns,canned vegetables,salty snack,newspapers,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,soft cheese,rolls/buns,pastry,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pastry,soda,canned beer,detergent,softener,Protein shakes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,other vegetables,whole milk,whipped/sour cream,sliced cheese,frozen meals,frozen dessert,flour,sugar,coffee,pancake mix,shopping bags,,,,,,,,,,,,,,,,,,,
sausage,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,lettuce,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,chewing gum,Coconut water,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,vinegar,pet care,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,berries,other vegetables,whole milk,soft cheese,domestic eggs,rolls/buns,brown bread,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,
meat,beef,tropical fruit,pip fruit,berries,other vegetables,whole milk,white bread,brown bread,sugar,detergent,,,,,,,,,,,,,,,,,,,,,
